epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.77408,0.77882,4.14001,1.20299,0.85626,0.68385,0.74431,0.6998,0.39977,1.10089,0.83109,0.001,0.001,0.001
